Fire Incident Alarm DateTime,Fire Incident Apparatus Dispatch Time,Fire Incident Apparatus Enroute Time,Fire Incident Arrival DateTime,Fire Incident Apparatus Clear Time,Fire Incident Incident Type
08/01/2016 17:46:41,08/01/2016 17:47:21,08/01/2016 17:48:19,08/01/2016 17:51:50,08/01/2016 17:48:42,Gas leak (natural gas or LPG)
08/01/2016 17:46:41,08/01/2016 17:47:21,08/01/2016 17:48:29,08/01/2016 17:51:50,08/01/2016 17:55:04,Gas leak (natural gas or LPG)
08/01/2016 19:32:32,08/01/2016 19:32:57,08/01/2016 19:33:48,08/01/2016 19:37:10,08/01/2016 19:47:48,"EMS call, excluding vehicle acci"
08/01/2016 19:50:02,08/01/2016 19:54:23,08/01/2016 19:54:30,08/01/2016 19:59:11,08/01/2016 20:07:14,"Medical assist, assist EMS crew"
08/01/2016 19:50:02,08/01/2016 19:50:57,08/01/2016 19:52:01,08/01/2016 19:59:11,08/01/2016 19:54:26,"Medical assist, assist EMS crew"
08/01/2016 19:52:20,08/01/2016 19:52:53,,08/01/2016 19:54:46,08/01/2016 19:54:23,Passenger vehicle fire
08/01/2016 19:52:20,08/01/2016 19:54:31,08/01/2016 19:54:40,08/01/2016 19:54:46,08/01/2016 20:21:02,Passenger vehicle fire
08/01/2016 21:10:14,08/01/2016 21:11:15,08/01/2016 21:12:13,08/01/2016 21:14:50,08/01/2016 21:17:31,"Medical assist, assist EMS crew"
08/01/2016 21:19:44,08/01/2016 21:21:01,08/01/2016 21:21:10,08/01/2016 21:23:06,08/01/2016 21:28:00,"EMS call, excluding vehicle acci"
08/01/2016 21:50:21,08/01/2016 21:51:20,08/01/2016 21:52:17,08/01/2016 21:55:36,08/01/2016 21:59:18,"Medical assist, assist EMS crew"
08/01/2016 22:41:25,08/01/2016 22:42:44,08/01/2016 22:43:44,08/01/2016 22:46:20,08/01/2016 22:57:59,"EMS call, excluding vehicle acci"
08/01/2016 23:07:59,08/01/2016 23:08:44,08/01/2016 23:09:36,08/01/2016 23:12:18,08/01/2016 23:21:40,"EMS call, excluding vehicle acci"
08/01/2016 23:52:56,08/01/2016 23:53:49,08/01/2016 23:56:28,08/01/2016 23:56:07,08/02/2016 00:24:19,Overheated motor
08/01/2016 23:52:56,08/01/2016 23:53:49,08/01/2016 23:56:32,08/01/2016 23:56:07,08/02/2016 00:11:37,Overheated motor
08/01/2016 23:52:56,08/01/2016 23:53:49,08/01/2016 23:54:53,08/01/2016 23:56:07,08/02/2016 00:11:44,Overheated motor
08/01/2016 23:52:56,08/01/2016 23:53:49,08/01/2016 23:55:06,08/01/2016 23:56:07,08/02/2016 00:13:50,Overheated motor
08/01/2016 23:52:56,08/01/2016 23:53:49,08/01/2016 23:54:53,08/01/2016 23:56:07,08/02/2016 00:24:55,Overheated motor
08/01/2016 23:52:56,08/01/2016 23:53:49,08/01/2016 23:54:56,08/01/2016 23:56:07,08/02/2016 00:25:38,Overheated motor
08/02/2016 01:53:40,08/02/2016 01:57:53,08/02/2016 01:58:33,08/02/2016 02:10:15,08/02/2016 02:10:54,EMS Cancelled on Arrival
08/02/2016 02:24:24,08/02/2016 02:26:44,08/02/2016 02:27:50,08/02/2016 02:29:12,08/02/2016 02:40:36,"EMS call, excluding vehicle acci"
08/02/2016 02:57:30,08/02/2016 02:58:13,08/02/2016 02:59:32,08/02/2016 03:03:22,08/02/2016 03:42:00,"Medical assist, assist EMS crew"
08/02/2016 04:51:44,08/02/2016 04:54:19,08/02/2016 04:55:44,08/02/2016 05:00:00,08/02/2016 05:08:36,"EMS call, excluding vehicle acci"
08/02/2016 05:20:50,08/02/2016 05:21:44,08/02/2016 05:23:30,08/02/2016 05:27:01,08/02/2016 05:30:06,"Alarm system activation, no fire"
08/02/2016 05:20:50,08/02/2016 05:21:44,08/02/2016 05:23:39,08/02/2016 05:27:01,08/02/2016 05:29:57,"Alarm system activation, no fire"
08/02/2016 05:20:50,08/02/2016 05:21:44,08/02/2016 05:22:41,08/02/2016 05:27:01,08/02/2016 05:53:50,"Alarm system activation, no fire"
08/02/2016 05:20:50,08/02/2016 05:21:44,08/02/2016 05:23:40,08/02/2016 05:27:01,08/02/2016 05:29:58,"Alarm system activation, no fire"
08/02/2016 05:20:50,08/02/2016 05:21:44,08/02/2016 05:22:31,08/02/2016 05:27:01,08/02/2016 05:29:33,"Alarm system activation, no fire"
08/02/2016 05:20:50,08/02/2016 05:21:44,08/02/2016 05:23:15,08/02/2016 05:27:01,08/02/2016 05:29:56,"Alarm system activation, no fire"
08/02/2016 07:12:07,08/02/2016 07:13:43,08/02/2016 07:14:38,08/02/2016 07:14:49,08/02/2016 07:20:27,Unintentional transmission of al
08/02/2016 07:12:07,08/02/2016 07:13:43,08/02/2016 07:14:30,08/02/2016 07:14:49,08/02/2016 07:19:00,Unintentional transmission of al
08/02/2016 07:12:07,08/02/2016 07:13:43,08/02/2016 07:15:30,08/02/2016 07:14:49,08/02/2016 07:20:28,Unintentional transmission of al
08/02/2016 07:12:07,08/02/2016 07:13:43,08/02/2016 07:14:30,08/02/2016 07:14:49,08/02/2016 07:18:58,Unintentional transmission of al
08/02/2016 07:12:07,08/02/2016 07:13:43,08/02/2016 07:15:01,08/02/2016 07:14:49,08/02/2016 07:18:57,Unintentional transmission of al
08/02/2016 07:12:07,08/02/2016 07:13:43,08/02/2016 07:14:34,08/02/2016 07:14:49,08/02/2016 07:18:57,Unintentional transmission of al
08/02/2016 10:15:08,08/02/2016 10:16:27,08/02/2016 10:16:48,08/02/2016 10:17:40,08/02/2016 10:27:30,"Alarm system activation, no fire"
08/02/2016 10:15:08,08/02/2016 10:16:27,,08/02/2016 10:17:40,08/02/2016 10:18:24,"Alarm system activation, no fire"
08/02/2016 10:15:08,08/02/2016 10:16:27,08/02/2016 10:17:25,08/02/2016 10:17:40,08/02/2016 10:18:01,"Alarm system activation, no fire"
08/02/2016 10:15:08,08/02/2016 10:16:27,,08/02/2016 10:17:40,08/02/2016 10:18:24,"Alarm system activation, no fire"
08/02/2016 10:15:08,08/02/2016 10:16:27,,08/02/2016 10:17:40,08/02/2016 10:18:05,"Alarm system activation, no fire"
08/02/2016 10:15:08,08/02/2016 10:16:27,08/02/2016 10:17:00,08/02/2016 10:17:40,08/02/2016 10:18:24,"Alarm system activation, no fire"
08/02/2016 10:25:10,08/02/2016 10:29:01,08/02/2016 10:29:42,08/02/2016 10:39:27,08/02/2016 10:41:54,EMS Cancelled on Arrival
08/02/2016 11:31:48,08/02/2016 11:34:44,,08/02/2016 11:40:48,08/02/2016 11:35:04,"Medical assist, assist EMS crew"
08/02/2016 11:31:48,08/02/2016 11:35:04,08/02/2016 11:35:15,08/02/2016 11:40:48,08/02/2016 11:53:27,"Medical assist, assist EMS crew"
08/02/2016 11:31:48,08/02/2016 11:33:21,,08/02/2016 11:40:48,08/02/2016 11:34:17,"Medical assist, assist EMS crew"
08/02/2016 12:17:24,08/02/2016 12:18:20,08/02/2016 12:19:15,08/02/2016 12:23:06,08/02/2016 12:36:45,"Medical assist, assist EMS crew"
08/02/2016 12:35:04,08/02/2016 12:38:27,08/02/2016 12:39:31,08/02/2016 12:40:36,08/02/2016 12:51:11,"EMS call, excluding vehicle acci"
08/02/2016 13:09:31,08/02/2016 13:10:07,08/02/2016 13:11:06,08/02/2016 13:14:37,08/02/2016 13:24:50,"Medical assist, assist EMS crew"
08/02/2016 13:49:50,08/02/2016 14:01:19,08/02/2016 14:01:25,08/02/2016 14:06:35,08/02/2016 14:09:00,"Lock-in (if lock out , use 511 )"
08/02/2016 15:42:41,08/02/2016 15:42:59,08/02/2016 15:44:29,08/02/2016 15:48:38,08/02/2016 16:14:27,"Medical assist, assist EMS crew"
08/02/2016 16:01:17,08/02/2016 16:01:57,,08/02/2016 16:07:40,08/02/2016 16:17:14,"Smoke detector activation, no fi"
08/02/2016 16:01:17,08/02/2016 16:01:57,08/02/2016 16:05:37,08/02/2016 16:07:40,08/02/2016 16:11:11,"Smoke detector activation, no fi"
08/02/2016 16:01:17,08/02/2016 16:01:57,08/02/2016 16:02:37,08/02/2016 16:07:40,08/02/2016 16:11:13,"Smoke detector activation, no fi"
08/02/2016 16:01:17,08/02/2016 16:01:57,08/02/2016 16:02:20,08/02/2016 16:07:40,08/02/2016 16:11:11,"Smoke detector activation, no fi"
08/02/2016 16:01:17,08/02/2016 16:01:57,08/02/2016 16:02:50,08/02/2016 16:07:40,08/02/2016 16:16:43,"Smoke detector activation, no fi"
08/02/2016 16:01:17,08/02/2016 16:04:00,08/02/2016 16:04:02,08/02/2016 16:07:40,08/02/2016 16:11:14,"Smoke detector activation, no fi"
08/02/2016 16:01:17,08/02/2016 16:01:57,,08/02/2016 16:07:40,08/02/2016 16:03:07,"Smoke detector activation, no fi"
08/02/2016 16:07:42,08/02/2016 16:11:15,08/02/2016 16:11:49,08/02/2016 16:18:08,08/02/2016 16:25:44,"Medical assist, assist EMS crew"
08/02/2016 17:04:46,08/02/2016 17:05:26,,08/02/2016 17:09:31,08/02/2016 17:13:44,Gas leak (natural gas or LPG)
08/02/2016 17:04:46,08/02/2016 17:05:26,08/02/2016 17:08:37,08/02/2016 17:09:31,08/02/2016 17:22:02,Gas leak (natural gas or LPG)
08/02/2016 17:04:46,08/02/2016 17:05:26,08/02/2016 17:05:53,08/02/2016 17:09:31,08/02/2016 17:23:31,Gas leak (natural gas or LPG)
08/02/2016 17:04:46,08/02/2016 17:05:26,08/02/2016 17:06:37,08/02/2016 17:09:31,08/02/2016 17:12:09,Gas leak (natural gas or LPG)
08/02/2016 17:04:46,08/02/2016 17:05:26,08/02/2016 17:06:33,08/02/2016 17:09:31,08/02/2016 17:12:07,Gas leak (natural gas or LPG)
08/02/2016 17:04:46,08/02/2016 17:05:26,08/02/2016 17:06:28,08/02/2016 17:09:31,08/02/2016 17:23:53,Gas leak (natural gas or LPG)
08/02/2016 17:06:33,08/02/2016 17:07:42,08/02/2016 17:08:40,08/02/2016 17:12:02,08/02/2016 17:25:49,"Medical assist, assist EMS crew"
08/02/2016 17:58:36,08/02/2016 17:59:32,08/02/2016 18:00:46,08/02/2016 18:03:15,08/02/2016 18:02:07,"Alarm system activation, no fire"
08/02/2016 17:58:36,08/02/2016 17:59:32,08/02/2016 18:00:15,08/02/2016 18:03:15,08/02/2016 18:02:13,"Alarm system activation, no fire"
08/02/2016 17:58:36,08/02/2016 17:59:32,08/02/2016 18:01:55,08/02/2016 18:03:15,08/02/2016 18:10:44,"Alarm system activation, no fire"
08/02/2016 17:58:36,08/02/2016 17:59:32,08/02/2016 18:00:28,08/02/2016 18:03:15,08/02/2016 18:01:51,"Alarm system activation, no fire"
08/02/2016 17:58:36,08/02/2016 17:59:32,08/02/2016 18:00:33,08/02/2016 18:03:15,08/02/2016 18:01:52,"Alarm system activation, no fire"
08/02/2016 17:58:36,08/02/2016 17:59:32,08/02/2016 18:00:34,08/02/2016 18:03:15,08/02/2016 18:01:52,"Alarm system activation, no fire"
08/02/2016 18:22:36,08/02/2016 18:23:43,08/02/2016 18:24:40,08/02/2016 18:27:03,08/02/2016 18:38:53,"Medical assist, assist EMS crew"
08/02/2016 18:28:02,08/02/2016 18:30:30,08/02/2016 18:31:09,08/02/2016 18:36:02,08/02/2016 18:58:59,"EMS call, excluding vehicle acci"
08/02/2016 18:59:01,08/02/2016 18:59:09,08/02/2016 18:59:57,08/02/2016 19:04:32,08/02/2016 19:15:00,"EMS call, excluding vehicle acci"
08/02/2016 19:37:44,08/02/2016 19:38:07,08/02/2016 19:39:06,08/02/2016 19:42:43,08/02/2016 19:56:18,No incident found on arrival at
08/02/2016 20:04:13,08/02/2016 20:05:00,08/02/2016 20:08:29,08/02/2016 20:10:57,08/02/2016 20:16:24,Smoke or odor removal
08/02/2016 20:04:13,08/02/2016 20:05:00,08/02/2016 20:06:31,08/02/2016 20:10:57,08/02/2016 20:13:18,Smoke or odor removal
08/02/2016 20:04:13,08/02/2016 20:05:00,08/02/2016 20:06:02,08/02/2016 20:10:57,08/02/2016 20:13:24,Smoke or odor removal
08/02/2016 20:04:13,08/02/2016 20:05:00,08/02/2016 20:06:11,08/02/2016 20:10:57,08/02/2016 20:13:18,Smoke or odor removal
08/02/2016 20:04:13,08/02/2016 20:05:00,08/02/2016 20:06:41,08/02/2016 20:10:57,08/02/2016 20:26:26,Smoke or odor removal
08/02/2016 20:04:13,08/02/2016 20:05:00,08/02/2016 20:05:56,08/02/2016 20:10:57,08/02/2016 20:13:20,Smoke or odor removal
08/02/2016 21:10:44,08/02/2016 21:11:46,08/02/2016 21:12:30,08/02/2016 21:14:55,08/02/2016 21:24:55,Police matter
08/02/2016 21:20:15,08/02/2016 21:25:04,08/02/2016 21:25:10,,08/02/2016 21:26:37,Emergency Medical cancelled en r
08/02/2016 21:20:15,08/02/2016 21:24:15,,,08/02/2016 21:25:11,Emergency Medical cancelled en r
08/02/2016 22:41:07,08/02/2016 22:41:40,08/02/2016 22:42:45,08/02/2016 22:46:08,08/02/2016 22:48:30,EMS Cancelled on Arrival
08/02/2016 23:08:05,08/02/2016 23:11:37,08/02/2016 23:12:36,08/02/2016 23:15:47,08/02/2016 23:22:40,"Medical assist, assist EMS crew"
08/03/2016 00:02:47,08/03/2016 00:03:51,08/03/2016 00:04:43,08/03/2016 00:07:12,08/03/2016 00:10:57,Welfare Check
08/03/2016 00:18:25,08/03/2016 00:19:27,08/03/2016 00:21:18,08/03/2016 00:25:12,08/03/2016 00:25:01,Motor vehicle accident with inju
08/03/2016 00:18:25,08/03/2016 00:19:27,08/03/2016 00:21:08,08/03/2016 00:25:12,08/03/2016 00:25:00,Motor vehicle accident with inju
08/03/2016 00:18:25,08/03/2016 00:19:27,08/03/2016 00:20:44,08/03/2016 00:25:12,08/03/2016 00:37:48,Motor vehicle accident with inju
08/03/2016 00:18:25,08/03/2016 00:19:27,08/03/2016 00:20:42,08/03/2016 00:25:12,08/03/2016 00:24:56,Motor vehicle accident with inju
08/03/2016 00:48:53,08/03/2016 00:49:54,,,08/03/2016 00:50:21,
08/03/2016 02:10:17,08/03/2016 02:11:12,08/03/2016 02:12:50,08/03/2016 02:17:17,08/03/2016 02:25:55,"Medical assist, assist EMS crew"
08/03/2016 02:13:17,08/03/2016 02:13:34,08/03/2016 02:15:21,08/03/2016 02:18:48,08/03/2016 02:24:03,"EMS call, excluding vehicle acci"
08/03/2016 04:04:59,08/03/2016 04:09:10,08/03/2016 04:10:02,08/03/2016 04:15:20,08/03/2016 04:21:20,"EMS call, excluding vehicle acci"
08/03/2016 04:36:01,08/03/2016 04:36:41,08/03/2016 04:37:33,08/03/2016 04:41:36,08/03/2016 04:55:50,Assist invalid
08/03/2016 06:50:01,08/03/2016 06:50:58,08/03/2016 06:52:17,08/03/2016 06:53:53,08/03/2016 06:58:49,"Smoke scare, odor of smoke"
08/03/2016 06:50:01,08/03/2016 06:50:58,08/03/2016 06:52:46,08/03/2016 06:53:53,08/03/2016 07:03:00,"Smoke scare, odor of smoke"
08/03/2016 06:50:01,08/03/2016 06:50:58,08/03/2016 06:52:12,08/03/2016 06:53:53,08/03/2016 06:58:35,"Smoke scare, odor of smoke"
08/03/2016 06:50:01,08/03/2016 06:50:58,08/03/2016 06:51:58,08/03/2016 06:53:53,08/03/2016 06:58:36,"Smoke scare, odor of smoke"
08/03/2016 06:50:01,08/03/2016 06:50:58,08/03/2016 06:51:53,08/03/2016 06:53:53,08/03/2016 07:03:15,"Smoke scare, odor of smoke"
08/03/2016 06:50:01,08/03/2016 06:50:58,08/03/2016 06:52:13,08/03/2016 06:53:53,08/03/2016 06:58:37,"Smoke scare, odor of smoke"
08/03/2016 09:49:08,08/03/2016 09:50:45,08/03/2016 09:50:55,,08/03/2016 10:11:24,"EMS call, excluding vehicle acci"
08/03/2016 10:59:09,08/03/2016 11:00:17,08/03/2016 11:01:19,08/03/2016 11:01:58,08/03/2016 11:03:14,"Smoke detector activation, no fi"
08/03/2016 10:59:09,08/03/2016 11:00:17,08/03/2016 11:01:15,08/03/2016 11:01:58,08/03/2016 11:03:06,"Smoke detector activation, no fi"
08/03/2016 10:59:09,08/03/2016 11:00:17,08/03/2016 11:01:30,08/03/2016 11:01:58,08/03/2016 11:03:08,"Smoke detector activation, no fi"
08/03/2016 10:59:09,08/03/2016 11:00:17,08/03/2016 11:01:47,08/03/2016 11:01:58,08/03/2016 11:03:16,"Smoke detector activation, no fi"
08/03/2016 10:59:09,08/03/2016 11:00:17,08/03/2016 11:01:09,08/03/2016 11:01:58,08/03/2016 11:09:31,"Smoke detector activation, no fi"
08/03/2016 10:59:09,08/03/2016 11:00:17,08/03/2016 11:02:11,08/03/2016 11:01:58,08/03/2016 11:04:34,"Smoke detector activation, no fi"
08/03/2016 11:25:44,08/03/2016 11:26:33,08/03/2016 11:27:17,08/03/2016 11:34:55,08/03/2016 11:49:59,"EMS call, excluding vehicle acci"
08/03/2016 11:45:11,08/03/2016 11:48:32,08/03/2016 11:50:16,08/03/2016 11:55:20,08/03/2016 12:03:42,"Medical assist, assist EMS crew"
08/03/2016 11:45:11,08/03/2016 11:47:14,,08/03/2016 11:55:20,08/03/2016 11:48:33,"Medical assist, assist EMS crew"
08/03/2016 11:48:06,08/03/2016 11:50:10,08/03/2016 11:50:30,08/03/2016 11:55:03,08/03/2016 12:06:09,"Medical assist, assist EMS crew"
08/03/2016 11:48:06,08/03/2016 11:48:43,08/03/2016 11:49:23,08/03/2016 11:55:03,08/03/2016 11:50:08,"Medical assist, assist EMS crew"
08/03/2016 13:54:38,08/03/2016 13:55:46,,08/03/2016 14:00:27,08/03/2016 13:58:44,Motor vehicle/pedestrian acciden
08/03/2016 13:54:38,08/03/2016 13:55:46,08/03/2016 13:57:24,08/03/2016 14:00:27,08/03/2016 14:02:31,Motor vehicle/pedestrian acciden
08/03/2016 13:54:38,08/03/2016 13:55:46,,08/03/2016 14:00:27,08/03/2016 13:57:19,Motor vehicle/pedestrian acciden
08/03/2016 13:54:38,08/03/2016 13:56:49,08/03/2016 13:57:58,08/03/2016 14:00:27,08/03/2016 14:19:04,Motor vehicle/pedestrian acciden
08/03/2016 13:54:38,08/03/2016 13:55:46,08/03/2016 13:56:49,08/03/2016 14:00:27,08/03/2016 14:05:26,Motor vehicle/pedestrian acciden
08/03/2016 14:17:18,08/03/2016 14:18:10,,08/03/2016 14:22:21,08/03/2016 14:18:52,"Smoke detector activation, no fi"
08/03/2016 14:17:18,08/03/2016 14:18:10,08/03/2016 14:19:20,08/03/2016 14:22:21,08/03/2016 14:22:33,"Smoke detector activation, no fi"
08/03/2016 14:17:18,08/03/2016 14:18:10,08/03/2016 14:19:02,08/03/2016 14:22:21,08/03/2016 14:31:01,"Smoke detector activation, no fi"
08/03/2016 14:17:18,08/03/2016 14:18:10,08/03/2016 14:19:31,08/03/2016 14:22:21,08/03/2016 14:22:31,"Smoke detector activation, no fi"
08/03/2016 14:17:18,08/03/2016 14:18:10,08/03/2016 14:19:09,08/03/2016 14:22:21,08/03/2016 14:22:46,"Smoke detector activation, no fi"
08/03/2016 14:17:18,08/03/2016 14:18:10,08/03/2016 14:18:59,08/03/2016 14:22:21,08/03/2016 14:22:31,"Smoke detector activation, no fi"
08/03/2016 14:19:21,08/03/2016 14:19:41,,08/03/2016 14:19:43,08/03/2016 14:21:38,Water or steam leak
08/03/2016 14:34:03,08/03/2016 14:38:27,08/03/2016 14:39:08,08/03/2016 14:43:22,08/03/2016 14:55:08,"Medical assist, assist EMS crew"
08/03/2016 14:51:25,08/03/2016 14:54:07,,08/03/2016 14:56:41,08/03/2016 14:55:42,Motor vehicle accident with inju
08/03/2016 14:51:25,08/03/2016 14:54:07,08/03/2016 14:55:05,08/03/2016 14:56:41,08/03/2016 14:58:13,Motor vehicle accident with inju
08/03/2016 14:51:25,08/03/2016 14:54:07,08/03/2016 14:55:04,08/03/2016 14:56:41,08/03/2016 15:30:21,Motor vehicle accident with inju
08/03/2016 14:51:25,08/03/2016 14:54:07,08/03/2016 14:54:17,08/03/2016 14:56:41,08/03/2016 15:01:06,Motor vehicle accident with inju
08/03/2016 14:51:25,08/03/2016 14:55:15,08/03/2016 14:55:17,08/03/2016 14:56:41,08/03/2016 14:58:21,Motor vehicle accident with inju
08/03/2016 15:16:29,08/03/2016 15:19:15,08/03/2016 15:19:20,08/03/2016 15:20:59,08/03/2016 15:24:43,"EMS call, excluding vehicle acci"
08/03/2016 15:16:29,08/03/2016 15:17:51,,08/03/2016 15:20:59,08/03/2016 15:19:16,"EMS call, excluding vehicle acci"
08/03/2016 16:36:22,08/03/2016 16:38:38,08/03/2016 16:38:45,08/03/2016 16:41:39,08/03/2016 16:44:45,EMS Cancelled on Arrival
08/03/2016 16:52:47,08/03/2016 16:55:14,08/03/2016 16:55:24,08/03/2016 16:57:21,08/03/2016 17:15:43,"EMS call, excluding vehicle acci"
08/03/2016 16:52:56,08/03/2016 16:53:34,08/03/2016 16:54:24,08/03/2016 16:57:07,08/03/2016 17:04:00,"EMS call, excluding vehicle acci"
08/03/2016 16:59:04,08/03/2016 16:59:31,08/03/2016 16:59:39,08/03/2016 17:02:00,08/03/2016 17:15:02,"EMS call, excluding vehicle acci"
08/03/2016 17:01:29,08/03/2016 17:03:46,08/03/2016 17:04:25,08/03/2016 17:10:03,08/03/2016 17:31:42,"EMS call, excluding vehicle acci"
08/03/2016 17:27:38,08/03/2016 17:29:37,08/03/2016 17:30:05,08/03/2016 17:35:54,08/03/2016 17:46:30,Assist invalid
08/03/2016 17:54:07,08/03/2016 17:54:44,08/03/2016 17:55:34,,08/03/2016 17:59:11,Emergency Medical cancelled en r
08/03/2016 17:54:07,08/03/2016 17:54:44,08/03/2016 17:55:46,,08/03/2016 17:58:32,Emergency Medical cancelled en r
08/03/2016 17:54:07,08/03/2016 17:54:44,08/03/2016 17:55:43,,08/03/2016 17:58:34,Emergency Medical cancelled en r
08/03/2016 17:54:07,08/03/2016 17:54:44,08/03/2016 17:56:30,,08/03/2016 17:58:22,Emergency Medical cancelled en r
08/03/2016 17:58:41,08/03/2016 18:02:35,08/03/2016 18:03:27,08/03/2016 18:08:49,08/03/2016 18:10:02,EMS Cancelled on Arrival
08/03/2016 17:59:23,08/03/2016 18:03:06,08/03/2016 18:03:30,08/03/2016 18:06:40,08/03/2016 18:14:03,Assist invalid
08/03/2016 17:59:23,08/03/2016 18:00:46,,08/03/2016 18:06:40,08/03/2016 18:02:16,Assist invalid
08/03/2016 18:02:02,08/03/2016 18:04:05,08/03/2016 18:04:06,08/03/2016 18:04:07,08/03/2016 18:08:57,Public service
08/03/2016 18:02:02,08/03/2016 18:04:05,08/03/2016 18:04:07,08/03/2016 18:04:07,08/03/2016 18:08:33,Public service
08/03/2016 19:25:40,08/03/2016 19:26:33,08/03/2016 19:27:48,08/03/2016 19:30:44,08/03/2016 19:39:19,"EMS call, excluding vehicle acci"
08/03/2016 20:49:00,08/03/2016 20:49:58,08/03/2016 20:50:45,08/03/2016 20:53:32,08/03/2016 22:33:18,"Arcing, shorted electrical equip"
08/03/2016 21:06:51,08/03/2016 21:07:01,08/03/2016 21:07:51,08/03/2016 21:09:51,08/03/2016 22:33:19,"Arcing, shorted electrical equip"
08/03/2016 21:06:51,08/03/2016 21:07:01,08/03/2016 21:07:58,08/03/2016 21:09:51,08/03/2016 21:25:14,"Arcing, shorted electrical equip"
08/03/2016 21:06:51,08/03/2016 21:07:01,08/03/2016 21:08:01,08/03/2016 21:09:51,08/03/2016 21:15:45,"Arcing, shorted electrical equip"
08/03/2016 21:06:51,08/03/2016 21:07:01,08/03/2016 21:07:47,08/03/2016 21:09:51,08/03/2016 21:15:45,"Arcing, shorted electrical equip"
08/03/2016 21:06:51,08/03/2016 21:07:01,08/03/2016 21:07:52,08/03/2016 21:09:51,08/03/2016 21:16:54,"Arcing, shorted electrical equip"
08/03/2016 21:06:51,08/03/2016 21:07:01,08/03/2016 21:08:05,08/03/2016 21:09:51,08/03/2016 21:15:46,"Arcing, shorted electrical equip"
08/03/2016 21:28:12,08/03/2016 21:28:20,08/03/2016 21:29:02,08/03/2016 21:34:24,08/03/2016 21:44:38,"Medical assist, assist EMS crew"
08/03/2016 21:28:45,08/03/2016 21:29:53,08/03/2016 21:29:59,08/03/2016 21:37:19,08/03/2016 22:16:17,Building or structure weakened o
08/03/2016 21:28:45,08/03/2016 21:28:52,08/03/2016 21:29:18,08/03/2016 21:37:19,08/03/2016 22:14:29,Building or structure weakened o
08/03/2016 21:56:20,08/03/2016 21:57:20,08/03/2016 21:58:11,08/03/2016 22:04:53,08/03/2016 22:07:09,EMS Cancelled on Arrival
08/03/2016 23:32:38,08/03/2016 23:35:11,08/03/2016 23:36:18,08/03/2016 23:39:36,08/03/2016 23:44:24,EMS Cancelled on Arrival
08/04/2016 00:54:23,08/04/2016 00:55:08,08/04/2016 00:56:14,,08/04/2016 00:59:03,Emergency Medical cancelled en r
08/04/2016 01:13:04,08/04/2016 01:13:31,08/04/2016 01:14:45,08/04/2016 01:18:32,08/04/2016 01:26:29,"Medical assist, assist EMS crew"
08/04/2016 01:23:43,08/04/2016 01:24:37,08/04/2016 01:25:24,08/04/2016 01:30:27,08/04/2016 01:55:53,"EMS call, excluding vehicle acci"
08/04/2016 02:58:21,08/04/2016 02:59:04,08/04/2016 03:00:43,08/04/2016 03:09:19,08/04/2016 03:16:21,"Medical assist, assist EMS crew"
08/04/2016 03:04:13,08/04/2016 03:04:46,08/04/2016 03:05:50,08/04/2016 03:09:23,08/04/2016 03:27:41,"EMS call, excluding vehicle acci"
08/04/2016 06:18:57,08/04/2016 06:19:51,08/04/2016 06:21:07,08/04/2016 06:23:43,08/04/2016 06:37:45,"EMS call, excluding vehicle acci"
08/04/2016 07:32:19,08/04/2016 07:33:29,08/04/2016 07:34:48,,08/04/2016 07:38:49,Dispatched & canceled en route
08/04/2016 07:32:19,08/04/2016 07:33:29,08/04/2016 07:33:48,,08/04/2016 07:38:24,Dispatched & canceled en route
08/04/2016 07:32:19,08/04/2016 07:33:29,08/04/2016 07:34:08,,08/04/2016 07:41:28,Dispatched & canceled en route
08/04/2016 07:32:19,08/04/2016 07:33:29,08/04/2016 07:34:27,,08/04/2016 07:38:36,Dispatched & canceled en route
08/04/2016 07:32:19,08/04/2016 07:33:29,08/04/2016 07:34:12,,08/04/2016 07:38:32,Dispatched & canceled en route
